Date,Gender, Annual Income ,Dealer_Name,Company,Model,Engine,Transmission,Color, Price ($) ,Body Style,Dealer_Region,State
1/13/2022,Male,626800.00,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11800.00,Hardtop,Austin,Texas
1/13/2022,Male,2115000.00,Star Enterprises Inc,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27500.00,Hatchback,Pasco,Washington
1/13/2022,Male,2810000.00,Suburban Ford,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Pale White,36000.00,Passenger,Janesville,Wisconsin
1/13/2022,Male,13500.00,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000.00,Passenger,Scottsdale,Arizona
1/13/2022,Male,13500.00,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000.00,Passenger,Austin,Texas
1/13/2022,Male,1589000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,16900.00,Passenger,Pasco,Washington
1/13/2022,Male,1385000.00,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46500.00,Passenger,Janesville,Wisconsin
1/13/2022,Male,2000000.00,Rabun Used Car Sales,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000.00,Hatchback,Scottsdale,Arizona
1/13/2022,Male,951000.00,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000.00,Passenger,Austin,Texas
1/13/2022,Male,1390000.00,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000.00,Hardtop,Austin,Texas
1/13/2022,Male,2320000.00,U-Haul CO,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000.00,Hatchback,Middletown,New York 
1/13/2022,Female,2752000.00,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200.00,SUV,Aurora,Colorado
1/13/2022,Male,655000.00,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000.00,Sedan,Greenville,South Carolina
1/17/2022,Male,890000.00,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000.00,Hatchback,Greenville,South Carolina
1/17/2022,Male,1330000.00,Hatfield Volkswagen,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Hatchback,Pasco,Washington
1/17/2022,Male,13500.00,Iceberg Rentals,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000.00,Passenger,Janesville,Wisconsin
1/17/2022,Male,900000.00,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Hatchback,Scottsdale,Arizona
1/17/2022,Male,570000.00,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000.00,Sedan,Scottsdale,Arizona
1/17/2022,Male,715000.00,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,25000.00,SUV,Austin,Texas
1/17/2022,Female,630000.00,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Sedan,Janesville,Wisconsin
1/17/2022,Female,700500.00,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500.00,SUV,Scottsdale,Arizona
1/17/2022,Male,2130000.00,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000.00,Sedan,Middletown,New York 
1/17/2022,Male,13500.00,C & M Motors Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000.00,SUV,Aurora,Colorado
1/17/2022,Male,2950000.00,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000.00,Hatchback,Greenville,South Carolina
1/17/2022,Male,2150000.00,Chrysler of Tri-Cities,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,SUV,Pasco,Washington
1/17/2022,Female,1700000.00,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,22000.00,Hatchback,Middletown,New York 
1/17/2022,Male,13500.00,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000.00,SUV,Aurora,Colorado
1/17/2022,Male,1540000.00,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000.00,Passenger,Greenville,South Carolina
1/17/2022,Male,1300000.00,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000.00,Passenger,Pasco,Washington
1/17/2022,Male,960000.00,Race Car Help,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Sedan,Pasco,Washington
1/17/2022,Male,13500.00,Ryder Truck Rental and Leasing,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,SUV,Janesville,Wisconsin
1/17/2022,Male,1810000.00,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000.00,Hatchback,Scottsdale,Arizona
1/17/2022,Male,1130000.00,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000.00,Hardtop,Middletown,New York 
1/19/2022,Male,1090000.00,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000.00,Sedan,Austin,Texas
1/19/2022,Male,500000.00,Nebo Chevrolet,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000.00,SUV,Middletown,New York 
1/19/2022,Female,1700000.00,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000.00,Sedan,Austin,Texas
1/19/2022,Male,860000.00,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Hatchback,Middletown,New York 
1/19/2022,Male,13500.00,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000.00,Hatchback,Janesville,Wisconsin
1/19/2022,Male,2035000.00,Classic Chevy,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13500.00,Hatchback,Scottsdale,Arizona
1/19/2022,Male,1372500.00,Suburban Ford,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9250.00,Passenger,Janesville,Wisconsin
1/19/2022,Male,1800000.00,Tri-State Mack Inc,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Hatchback,Scottsdale,Arizona
1/19/2022,Male,1250000.00,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000.00,Hatchback,Middletown,New York 
1/19/2022,Male,1175000.00,Suburban Ford,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,29500.00,Sedan,Aurora,Colorado
1/21/2022,Male,1100000.00,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000.00,Passenger,Aurora,Colorado
1/21/2022,Male,1315000.00,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18501.00,Hatchback,Greenville,South Carolina
1/21/2022,Female,480000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,17001.00,SUV,Pasco,Washington
1/21/2022,Female,423500.00,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500.00,SUV,Janesville,Wisconsin
1/21/2022,Female,13500.00,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,21000.00,SUV,Scottsdale,Arizona
1/21/2022,Male,13500.00,Saab-Belle Dodge,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000.00,SUV,Aurora,Colorado
1/21/2022,Male,653000.00,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000.00,Passenger,Greenville,South Carolina
1/21/2022,Male,13500.00,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000.00,Hatchback,Pasco,Washington
1/21/2022,Male,2862000.00,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21200.00,Sedan,Janesville,Wisconsin
1/21/2022,Male,2180000.00,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000.00,Hatchback,Scottsdale,Arizona
1/21/2022,Male,13500.00,Clay Johnson Auto Sales,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000.00,Passenger,Austin,Texas
1/21/2022,Male,1500000.00,Diehl Motor CO Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000.00,Hatchback,Middletown,New York 
1/21/2022,Male,1190000.00,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,36000.00,Sedan,Aurora,Colorado
1/21/2022,Female,920000.00,Gartner Buick Hyundai Saab,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,Sedan,Greenville,South Carolina
1/21/2022,Male,320000.00,Hatfield Volkswagen,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000.00,Hatchback,Pasco,Washington
1/21/2022,Male,690000.00,Chrysler Plymouth,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Hardtop,Janesville,Wisconsin
1/21/2022,Male,13500.00,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000.00,Hardtop,Middletown,New York 
1/21/2022,Male,905000.00,Rabun Used Car Sales,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000.00,Passenger,Scottsdale,Arizona
1/21/2022,Male,13500.00,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000.00,Passenger,Austin,Texas
1/21/2022,Female,1180000.00,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Hatchback,Middletown,New York 
1/21/2022,Male,800000.00,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000.00,SUV,Greenville,South Carolina
1/21/2022,Male,1225000.00,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23500.00,SUV,Pasco,Washington
1/21/2022,Female,1200000.00,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000.00,Passenger,Janesville,Wisconsin
1/21/2022,Male,13500.00,C & M Motors Inc,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Hatchback,Scottsdale,Arizona
1/21/2022,Male,1350000.00,Star Enterprises Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000.00,Hardtop,Pasco,Washington
1/23/2022,Male,426000.00,Race Car Help,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000.00,Sedan,Austin,Texas
1/23/2022,Male,1447500.00,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60750.00,Sedan,Middletown,New York 
1/23/2022,Male,770000.00,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000.00,Hardtop,Janesville,Wisconsin
1/23/2022,Male,1610000.00,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000.00,Passenger,Middletown,New York 
1/23/2022,Female,1540000.00,Iceberg Rentals,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000.00,Sedan,Janesville,Wisconsin
1/23/2022,Male,1285000.00,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500.00,SUV,Scottsdale,Arizona
1/23/2022,Male,1400000.00,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001.00,Hardtop,Aurora,Colorado
1/23/2022,Male,1200000.00,Scrivener Performance Engineering,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Hatchback,Greenville,South Carolina
1/23/2022,Male,1720000.00,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,19000.00,SUV,Middletown,New York 
1/23/2022,Female,600000.00,U-Haul CO,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000.00,Hardtop,Austin,Texas
1/24/2022,Male,457000.00,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000.00,SUV,Aurora,Colorado
1/24/2022,Male,2450000.00,C & M Motors Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000.00,Hatchback,Aurora,Colorado
1/24/2022,Male,1975000.00,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,18500.00,Hatchback,Austin,Texas
1/24/2022,Female,860000.00,Star Enterprises Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000.00,SUV,Pasco,Washington
1/24/2022,Male,944000.00,Classic Chevy,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000.00,Sedan,Greenville,South Carolina
1/26/2022,Male,1135000.00,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500.00,SUV,Greenville,South Carolina
1/26/2022,Female,2210000.00,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000.00,Sedan,Greenville,South Carolina
1/26/2022,Male,316000.00,Nebo Chevrolet,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,SUV,Middletown,New York 
1/26/2022,Male,1151000.00,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41100.00,Passenger,Janesville,Wisconsin
1/26/2022,Male,1385000.00,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500.00,Hatchback,Pasco,Washington
1/27/2022,Female,700000.00,Star Enterprises Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000.00,SUV,Pasco,Washington
1/27/2022,Male,1542000.00,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200.00,SUV,Janesville,Wisconsin
1/27/2022,Female,962000.00,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000.00,Sedan,Scottsdale,Arizona
1/27/2022,Male,1290000.00,U-Haul CO,Volvo,S70,Overhead Camshaft,Manual,Black,22000.00,SUV,Austin,Texas
1/27/2022,Male,2250000.00,Chrysler of Tri-Cities,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000.00,SUV,Pasco,Washington
1/27/2022,Female,2155000.00,Chrysler Plymouth,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500.00,SUV,Janesville,Wisconsin
1/27/2022,Male,13500.00,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,18000.00,SUV,Scottsdale,Arizona
1/27/2022,Female,13500.00,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000.00,Passenger,Austin,Texas
1/27/2022,Female,807000.00,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000.00,Hatchback,Aurora,Colorado
1/27/2022,Female,825000.00,Pars Auto Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000.00,Hatchback,Greenville,South Carolina
1/27/2022,Female,720000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Hatchback,Pasco,Washington
1/27/2022,Female,850000.00,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Hatchback,Janesville,Wisconsin
1/27/2022,Male,1130000.00,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000.00,Hatchback,Scottsdale,Arizona
1/27/2022,Male,13500.00,U-Haul CO,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000.00,Sedan,Austin,Texas
1/27/2022,Male,1370000.00,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Sedan,Middletown,New York 
1/27/2022,Male,1311000.00,C & M Motors Inc,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19100.00,Sedan,Aurora,Colorado
1/27/2022,Female,1280000.00,Diehl Motor CO Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000.00,SUV,Janesville,Wisconsin
1/27/2022,Male,2000000.00,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000.00,Passenger,Scottsdale,Arizona
1/27/2022,Female,13500.00,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000.00,Hatchback,Austin,Texas
1/27/2022,Male,650000.00,Hatfield Volkswagen,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000.00,SUV,Janesville,Wisconsin
1/28/2022,Male,1290000.00,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,Passenger,Janesville,Wisconsin
1/28/2022,Male,13500.00,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000.00,SUV,Middletown,New York 
1/28/2022,Female,911000.00,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000.00,Hatchback,Scottsdale,Arizona
1/28/2022,Male,1150000.00,Capitol KIA,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000.00,Passenger,Greenville,South Carolina
1/28/2022,Male,655000.00,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000.00,Sedan,Scottsdale,Arizona
1/30/2022,Male,470000.00,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Manual,Black,43000.00,Sedan,Scottsdale,Arizona
1/30/2022,Male,1180000.00,Race Car Help,BMW,328i,Overhead Camshaft,Manual,Pale White,21001.00,Sedan,Austin,Texas
1/30/2022,Male,1195000.00,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501.00,Hatchback,Middletown,New York 
1/30/2022,Female,1420000.00,Enterprise Rent A Car,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000.00,Hatchback,Aurora,Colorado
1/30/2022,Male,13500.00,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000.00,SUV,Greenville,South Carolina
1/30/2022,Male,13500.00,Hatfield Volkswagen,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000.00,Hatchback,Pasco,Washington
1/30/2022,Male,916000.00,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000.00,Passenger,Austin,Texas
1/30/2022,Female,592000.00,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000.00,Hatchback,Middletown,New York 
1/30/2022,Male,750000.00,Saab-Belle Dodge,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000.00,Hatchback,Aurora,Colorado
1/30/2022,Male,1900000.00,Chrysler of Tri-Cities,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000.00,Passenger,Pasco,Washington
1/30/2022,Female,1410000.00,Chrysler Plymouth,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000.00,Hatchback,Janesville,Wisconsin
1/30/2022,Male,1125000.00,New Castle Ford Lincoln Mercury,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500.00,Hardtop,Aurora,Colorado
1/30/2022,Female,580000.00,McKinney Dodge Chrysler Jeep,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000.00,SUV,Austin,Texas
1/30/2022,Male,710000.00,Motor Vehicle Branch Office,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000.00,Sedan,Middletown,New York 
1/30/2022,Female,335000.00,Nebo Chevrolet,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000.00,SUV,Aurora,Colorado
1/31/2022,Female,13500.00,Saab-Belle Dodge,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000.00,SUV,Aurora,Colorado
1/31/2022,Male,1012500.00,Scrivener Performance Engineering,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24250.00,SUV,Greenville,South Carolina
1/31/2022,Female,970000.00,Star Enterprises Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000.00,SUV,Pasco,Washington
1/31/2022,Female,1495000.00,Iceberg Rentals,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54500.00,SUV,Janesville,Wisconsin
1/31/2022,Male,13500.00,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Sedan,Scottsdale,Arizona
1/31/2022,Male,13500.00,Motor Vehicle Branch Office,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000.00,Hatchback,Austin,Texas
1/31/2022,Female,922000.00,Scrivener Performance Engineering,Dodge,Viper,Overhead Camshaft,Manual,Black,26000.00,SUV,Greenville,South Carolina
1/31/2022,Female,1130000.00,Star Enterprises Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000.00,Hatchback,Pasco,Washington
1/31/2022,Female,13500.00,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000.00,Passenger,Janesville,Wisconsin
1/31/2022,Male,1090000.00,Clay Johnson Auto Sales,Nissan,Quest,Overhead Camshaft,Manual,Black,12000.00,SUV,Austin,Texas
1/31/2022,Male,630100.00,Diehl Motor CO Inc,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25100.00,Hatchback,Middletown,New York 
1/31/2022,Male,1350000.00,Enterprise Rent A Car,Toyota,Camry,Overhead Camshaft,Manual,Black,34000.00,Hatchback,Aurora,Colorado
1/31/2022,Male,1330000.00,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000.00,Passenger,Greenville,South Carolina
1/31/2022,Female,591000.00,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000.00,Hardtop,Aurora,Colorado
1/31/2022,Male,13500.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000.00,Hatchback,Janesville,Wisconsin
2/3/2022,Male,1030000.00,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000.00,Sedan,Janesville,Wisconsin
2/3/2022,Female,13500.00,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Black,18000.00,SUV,Scottsdale,Arizona
2/3/2022,Female,927000.00,U-Haul CO,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000.00,Sedan,Austin,Texas
2/3/2022,Male,840000.00,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000.00,SUV,Middletown,New York 
2/3/2022,Male,730000.00,C & M Motors Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000.00,SUV,Aurora,Colorado
2/3/2022,Male,770000.00,Capitol KIA,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,SUV,Greenville,South Carolina
2/3/2022,Female,1125000.00,Nebo Chevrolet,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13500.00,Passenger,Middletown,New York 
2/3/2022,Female,995000.00,New Castle Ford Lincoln Mercury,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000.00,Sedan,Aurora,Colorado
2/3/2022,Male,13500.00,Pars Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000.00,SUV,Greenville,South Carolina
2/3/2022,Female,13500.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Taurus,Overhead Camshaft,Manual,Black,43000.00,SUV,Pasco,Washington
2/3/2022,Male,1100000.00,Progressive Shippers Cooperative Association No,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000.00,Hatchback,Janesville,Wisconsin
